 9030221  2  0.360000            211    -211       0       0       0
 9030221  2  0.180000            111     111       0       0       0
 9030221  2  0.030000            321    -321       0       0       0
 9030221  2  0.030000            311    -311       0       0       0
 9030221  4  0.200000            211    -211     211    -211       0
 9030221  4  0.200000            211    -211     111     111       0
   20323  K*_1+                   1.40200   0.17400  3  0  1  0  0  0  1  2
   20323  2  0.667000            313     211       0       0       0
   20323  2  0.333000            323     111       0       0       0
  -20323  K*_1-                   1.40200   0.17400  3  0 -1  0  0  0 -1  2
  -20323  2  0.667000           -313    -211       0       0       0
  -20323  2  0.333000           -323     111       0       0       0
   20313  K*_10                   1.40200   0.17400  3  0  1  0  0  0  0  2
   20313  2  0.667000            323    -211       0       0       0
   20313  2  0.333000            313     111       0       0       0
  -20313  K*_1bar0                1.40200   0.17400  3  0 -1  0  0  0  0  2
  -20313  2  0.667000           -323     211       0       0       0
  -20313  2  0.333000           -313     111       0       0       0
   13122  L(1405)0                1.40500   0.05000  2  1 -1  0  0  0  0  3
   13122  2  0.333330           3212     111       0       0       0
   13122  2  0.333330           3222    -211       0       0       0
   13122  2  0.333330           3112     211       0       0       0
  100323  K*(1410)+               1.41240   0.22700  3  0  1  0  0  0  1  6
  100323  2  0.576000            313     211       0       0       0
  100323  2  0.288000            323     111       0       0       0
  100323  2  0.044000            311     211       0       0       0
  100323  2  0.022000            321     111       0       0       0
  100323  2  0.046670            311     213       0       0       0
  100323  2  0.023330            321     113       0       0       0
 -100323  K*(1410)-               1.41240   0.22700  3  0 -1  0  0  0 -1  6
 -100323  2  0.576000           -313    -211       0       0       0
 -100323  2  0.288000           -323     111       0       0       0
 -100323  2  0.044000           -311    -211       0       0       0
 -100323  2  0.022000           -321     111       0       0       0
 -100323  2  0.046670           -311    -213       0       0       0
 -100323  2  0.023330           -321     113       0       0       0
  100313  K*(1410)0               1.41240   0.22700  3  0  1  0  0  0  0  6
  100313  2  0.576000            323    -211       0       0       0
  100313  2  0.288000            313     111       0       0       0
  100313  2  0.044000            321    -211       0       0       0
  100313  2  0.022000            311     111       0       0       0
  100313  2  0.046670            321    -213       0       0       0
  100313  2  0.023330            311     113       0       0       0
 -100313  K*(1410)bar0            1.41240   0.22700  3  0 -1  0  0  0  0  6
 -100313  2  0.576000           -323     211       0       0       0
 -100313  2  0.288000           -313     111       0       0       0
 -100313  2  0.044000           -321     211       0       0       0
 -100313  2  0.022000           -311     111       0       0       0
 -100313  2  0.046670           -321     213       0       0       0
 -100313  2  0.023330           -311     113       0       0       0
  100223  omega(1420)             1.41900   0.17400  3  0  0  0  0  0  0  3
  100223  2  0.333330            213    -211       0       0       0
  100223  2  0.333330           -213     211       0       0       0
  100223  2  0.333330            113     111       0       0       0
     325  K*_2+                   1.42500   0.09800  5  0  1  0  0  0  1 11
     325  2  0.332000            311     211       0       0       0
     325  2  0.166000            321     111       0       0       0
     325  2  0.168000            313     211       0       0       0
     325  2  0.084000            323     111       0       0       0
     325  3  0.086000            313     211     111       0       0
     325  3  0.043000            323     211    -211       0       0
     325  2  0.059000            311     213       0       0       0
     325  2  0.029000            321     113       0       0       0
     325  2  0.029000            321     223       0       0       0
     325  2  0.002000            321     221       0       0       0
     325  2  0.002000            321      22       0       0       0
    -325  K*_2-                   1.42500   0.09800  5  0 -1  0  0  0 -1 11
    -325  2  0.332000           -311    -211       0       0       0
    -325  2  0.166000           -321     111       0       0       0
    -325  2  0.168000           -313    -211       0       0       0
    -325  2  0.084000           -323     111       0       0       0
    -325  3  0.086000           -313    -211     111       0       0
    -325  3  0.043000           -323    -211     211       0       0
    -325  2  0.059000           -311    -213       0       0       0
    -325  2  0.029000           -321     113       0       0       0
    -325  2  0.029000           -321     223       0       0       0
    -325  2  0.002000           -321     221       0       0       0
    -325  2  0.002000           -321      22       0       0       0
     315  K*_20                   1.43200   0.10900  5  0  1  0  0  0  0 10
